 830,ARR,JJA1403,B738,HL7780,RJFF,1750,,RKSI,1913,1913,ARR,Y,114,1921,"DGA1790 FF RKRRZQZX RKSIZPZX 180300 RKSSJJAO  (FPL-JJA1403-IS -B738/M-SDFGHIRWY/S -RJFF0850 -N0466F340 DCT DGC G339 PSN A582 BITUX Z53 GOTLO G585 GUKDO -RKSI0120 RKSS RKTU -PBN/A1B1C1D1L1O1 DOF/150118 REG/HL7780  EET/RKRR0024 SEL/FKBR RMK/TCAS EQUIPPED -E/0303 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 831,DEP,JJA1404,B738,HL7780,RKSI,1530,1553,RJFF,1631,,DEP,Y,131,1526,"DGA1791 FF RKRRZQZX RKSIZPZX 180300 RKSSJJAO  (FPL-JJA1404-IS -B738/M-SDFGHIRWY/S -RKSI0630 -N0459F350 DCT OSPOT A582 IKE DCT -RJFF0101 RJFR -PBN/A1B1C1D1L1O1 DOF/150118 REG/HL7780  EET/RJJJ0033 SEL/FKBR RMK/TCAS EQUIPPED -E/0423 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 832,ARR,JJA141,B738,HL8206,RKSS,0950,,RKPC,1031,1042,ARR,Y,082,,
 833,ARR,JJA142,B738,HL8206,RKPC,1120,,RKSS,1218,1230,ARR,Y,025,,
 834,ARR,JJA143,B738,HL8206,RKSS,1300,,RKPC,1359,1411,ARR,Y,086,,
 835,ARR,JJA144,B738,HL8206,RKPC,1440,,RKSS,1551,1600,ARR,Y,139,,
 836,ARR,JJA145,B738,HL8206,RKSS,1650,,RKPC,1736,1747,ARR,Y,083,,
 837,ARR,JJA146,B738,HL8206,RKPC,1820,,RKSS,1939,1948,ARR,Y,017,,
 838,ARR,JJA147,B738,HL8206,RKSS,2110,,RKPC,2153,2200,ARR,Y,086,,
 839,ARR,JJA1681,B738,HL7779,RJGG,1100,,RKSS,1307,1320,ARR,Y,036,,"DGA8979 FF RKRRZQZX RKSSZPZX 171811 RKSSJJAO  (FPL-JJA1681-IS -B738/M-SDFGHIRWY/S -RJGG0200 -N0465F360 DCT YME Y18 JEC Y38 SAPRA G585 GUKDO DCT -RKSS0159 RKSI -PBN/A1B1C1D1L1O1 DOF/150118 REG/HL7779  EET/RKRR0106  SEL/FKHP RMK/TCAS EQUIPPED -E/0315 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 840,DEP,JJA1682,B738,HL7779,RKSS,0820,0833,RJGG,0938,,DEP,Y,036,,"DGA9037 FF RKRRZQZX RKSSZPZX 171821 RKSSJJAO  (FPL-JJA1682-IS -B738/M-SDFGHIRWY/S -RKSS2320 -N0455F350 DCT EGOBA G597 LANAT/N0454F370 Y51 CHILY Y511 CHESS  DCT -RJGG0118 RJBB -PBN/A1B1C1D1L1O1 DOF/150117 REG/HL7779  EET/RJJJ0034  SEL/FKHP RMK/TCAS EQUIPPED -E/0405 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 841,ARR,JJA1801,B738,HL8234,ROAH,1635,,RKSI,1911,1911,ARR,Y,130,1920,"DGA1221 FF RKRRZQZX RKSIZPZX 180200 RKSSJJAO  (FPL-JJA1801-IS -B738/M-SDE2FGHIRWY/S -ROAH0735 -N0457F380 DCT OKUMA A582 ONC Y579 CJU/N0454F390 Y722 OLMEN -RKSI0200 RKSS RKTU -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8234  EET/RKRR0102 SEL/DEAP RMK/TCAS EQUIPPED -E/0331 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 842,DEP,JJA1802,B738,HL8234,RKSI,1330,1431,ROAH,1530,,DLA,Y,34,1415,"DGA1222 FF RKRRZQZX RKSIZPZX 180200 RKSSJJAO  (FPL-JJA1802-IS -B738/M-SDE2FGHIRWY/S -RKSI0430 -N0466F360 DCT BOPTA Z51 BEDES Y711 SAMIS Z81 CJU/N0460F370  Y579 ONC/N0464F360 A582 OKUMA DCT -ROAH0200 RJFK -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8234  EET/RJJJ0051 SEL/DEAP RMK/TCAS EQUIPPED -E/0525 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 843,DEP,JJA2101,B738,HL8260,RKSI,0955,1023,VHHH,1330,,DEP,Y,130,1000,"DGA9032 FF RKRRZQZX 171821 RKSSJJAO  (FPL-JJA2101-IS -B738/M-SDFGHIRW/E -RKSI0055 -N0465F360 BOPTA Z51 BEDES Y711 ATOTI B576 APU A1  MKG/N0460F380 A1 ELATO V521 ABBEY -VHHH0335 VMMC -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8260  EET/RJJJ0117 RCAA0135 VHHK0253  SEL/MQBH RMK/TCAS EQUIPPED -E/0451 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 844,ARR,JJA2102,B738,HL8260,VHHH,1455,,RKSI,1827,1827,ARR,Y,131,1838,"DGA2330 FF RKSIZPZX RKRRZQZX RKRRYOYX 180355 VHHHFPLM  (FPL-JJA2102-IS -B738/M-SDFGHIRW/E -VHHH0555 -N0460F350 OCEAN V3 ENVAR M750 TONGA/N0455F370 M750 ANLOT B1 APU B576 ATOTI Y722 OLMEN OLMEN1N -RKSI0300 RKSS RKTU -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8260 EET/RCAA0033 RJJJ0133  RKRR0146 SEL/MQBH RMK/TCAS EQUIPPED )"
 845,DEP,JJA2107,B738,HL8214,RKSI,2125,2250,VHHH,0108,,DLA,Y,38,2225,"DGA5014 FF RKRRZQZX 180806 RKSSJJAO  (FPL-JJA2107-IS -B738/M-SDFGHIRWY/EB1 -RKSI1225 -N0467F360 DCT BOPTA Z51 BEDES Y711 ATOTI B576 APU/N0460F380  A1 ELATO V521 ABBEY -VHHH0343 VMMC -PBN/A1B1C1D1L1O1 DOF/150118 REG/HL8214  EET/RJJJ0122 RCAA0141 VHHK0301  SEL/GHBS RMK/TCAS EQUIPPED  E/0512 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 846,ARR,JJA2108,B738,HL8260,VHHH,0225,,RKSI,0555,0555,ARR,Y,114,0602,"DGA8044 FF RKSIZPZX RKRRZQZX RKRRYOYX 171513 VHHHFPLM  (FPL-JJA2108-IS -B738/M-SDFGHIRW/E -VHHH1725 -N0458F370 OCEAN V3 ENVAR M750 ANLOT B1 APU B576 ATOTI Y722 OLMEN  OLMEN1N -RKSI0302 RKSS -PBN/A1B1C1D1L1O1S2 DOF/150117 REG/HL8260 EET/RCAA0033 RJJJ0132  RKRR0146 SEL/MQBH RMK/TCAS EQUIPPED )"
 847,DEP,JJA2203,B738,HL8297,RKSI,1930,2001,VTBS,0133,,DEP,Y,108,1943,"DGA4062 FF RKRRZQZX 180637 RKSSJJAO  (FPL-JJA2203-IS -B738/M-SDE2GHIRWY/S -RKSI1030 -N0469F340 DCT BOPTA Z51 BEDES Y711 ATOTI B576 APU/N0464F350  B591 TINHO/N0466F340 B591 HCN G86 KAPLI/N0464F360 DCT  RAMUS/N0457F380 DCT ARROW DCT IDOSI P901 IKELA A1 UBL W1 KRT  DCT -VTBS0603 VTBD -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8297  EET/RJJJ0120 RCAA0139 VHHK0313 ZJSA0402 VVTS0431 VLVT0452 VTBB0505  SEL/AQBJ RMK/TCAS EQUIPPED  E/0718 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 848,ARR,JJA2204,B738,HL7780,VTBS,0245,,RKSI,0817,0817,ARR,Y,102,0823,"DGA7374 FF RKSSZPZX RKSIZPZX RKRRZQZX 171319 VTBBFDMC  (FPL-JJA2204-IS -B738/M-SDFGHIRWY/S -VTBS1745 -N0466F330 COSMO1B SELKA A1 IKELA P901 IDOSI/N0461F350 DCT ENVAR  M750 TONGA/N0459F370 M750 ANLOT B1 APU B576 ATOTI Y722 OLMEN -RKSI0450 RKSS -PBN/A1B1C1D1L1O1 DOF/150117 REG/HL7780 EET/VLVT0046 VVTS0057  ZJSA0114 VHHK0138 RCAA0220 RJJJ0320 RKRR0334 SEL/FKBR RMK/TCAS  EQUIPPED -E/0615 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 849,DEP,JJA2205,B738,HL7780,RKSI,2110,2142,VTBS,0242,,DLA,Y,114,2123,"DGA4797 FF RKRRZQZX 180741 RKSSJJAO  (FPL-JJA2205-IS -B738/M-SDFGHIRWY/S -RKSI1140 -N0471F340 DCT BOPTA Z51 BEDES Y711 ATOTI B576 APU/N0465F350  B591 TINHO/N0467F340 B591 HCN G86 KAPLI/N0464F360 DCT RAMUS DCT  ARROW DCT IDOSI/N0459F380 P901 IKELA A1 UBL W1 KRT DCT -VTBS0602 VTBD -PBN/A1B1C1D1L1O1 DOF/150118 REG/HL7780  EET/RJJJ0120 RCAA0139 VHHK0314 ZJSA0403 VVTS0431 VLVT0452 VTBB0505  SEL/FKBR RMK/TCAS EQUIPPED  E/0718 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 850,ARR,JJA2206,B738,HL8263,VTBS,0350,,RKSI,0913,0913,ARR,Y,126,0925,"DGA7379 FF RKSSZPZX RKSIZPZX RKRRZQZX 171319 VTBBFDMC  (FPL-JJA2206-IS -B738/M-SDFGHIRW/E -VTBS1850 -N0464F330 COSMO1B SELKA A1 PASAT/N0456F370 A1 IKELA P901 IDOSI  DCT ENVAR M750 ANLOT/N0450F390 B1 APU B576 ATOTI Y722 OLMEN -RKSI0450 RKSS -PBN/A1B1C1D1L1O1S2 DOF/150117 REG/HL8263 EET/VLVT0046 VVTS0057  ZJSA0115 VHHK0139 RCAA0221 RJJJ0321 RKRR0334 SEL/HRDP RMK/TCAS  EQUIPPED -E/0613 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE  ORANGE)"
 851,DEP,JJA2251,B738,HL8261,RKPK,2025,2040,VTBS,0218,,DEP,Y,021,,"DGA4594 FF RKRRZQZX 180725 RKSSJJAO  (FPL-JJA2251-IS -B738/M-SDFGHIRW/E -RKPK1125 -N0470F340 DCT TOPAX Y579 CJU Z82 PANSI Y711 ATOTI B576  APU/N0464F350 B591 TINHO/N0467F340 B591 HCN G86 KAPLI/N0464F360  DCT RAMUS DCT ARROW/N0457F380 DCT IDOSI P901 IKELA A1 UBL W1 KRT  DCT -VTBS0553 VTBD -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8261  EET/RJJJ0111 RCAA0130 VHHK0304 ZJSA0353 VVTS0422 VLVT0443 VTBB0456  SEL/MQEJ RMK/TCAS EQUIPPED  E/0718 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 852,ARR,JJA2252,B738,HL8239,VTBS,0315,,RKPK,0815,0820,ARR,Y,021,,"DGA7402 FF RKTNZPZX RKRRZQZX RKPKZPZX 171324 VTBBFDMC  (FPL-JJA2252-IS -B738/M-SDFGHIRWY/S -VTBS1815 -N0465F330 SELKA A1 DAN/N0458F370 A1 IKELA P901 IDOSI DCT  ENVAR M750 ANLOT B1 APU B576 ATOTI Y722 CJU Y579 PSN DCT -RKPK0428 RKTN -PBN/A1B1C1D1L1O1 DOF/150117 REG/HL8239 EET/VLVT0046 VVTS0057  ZJSA0114 VHHK0138 RCAA0220 RJJJ0320 RKRR0333 SEL/CRFM RMK/TCAS  EQUIPPED -E/0550 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 853,DEP,JJA2281,B738,HL8233,RKTN,2025,2025,VTBS,0227,,DEP,Y,,,"DGA4650 FF RKRRZQZX 180731 RKSSJJAO  (FPL-JJA2281-IS -B738/M-SDFGHIRWY/EB1 -RKTN1125 -N0470F340 DCT TGU Z83 TOPAX Y579 CJU Z82 PANSI Y711 ATOTI B576  APU/N0464F350 B591 TINHO/N0466F340 B591 HCN G86 KAPLI/N0464F360  DCT RAMUS/N0457F380 DCT ARROW DCT IDOSI P901 IKELA A1 UBL W1 KRT  DCT -VTBS0602 VTBD -PBN/A1B1C1D1L1O1 DOF/150118 REG/HL8233  EET/RJJJ0120 RCAA0139 VHHK0313 ZJSA0402 VVTS0431 VLVT0452 VTBB0505  SEL/KPCF RMK/TCAS EQUIPPED  E/0730 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 854,DEP,JJA2305,B738,HL8260,RKSI,1935,1957,RPLL,2335,,DEP,Y,131,1936,"DGA4252 FF RKRRZQZX 180653 RKSSJJAO  (FPL-JJA2305-IS -B738/M-SDFGHIRW/E -RKSI1035 -N0470F340 DCT BOPTA Z51 BEDES Y711 ATOTI B576 APU/N0463F350  B591 TINHO/N0466F340 B591 HCN M646 POTIB/N0464F360 M646  SAN/N0462F350 W4 CIA W16 OLIVA DCT -RPLL0400 RPVM -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8260  EET/RJJJ0120 RCAA0139 RPHI0254  SEL/MQBH RMK/TCAS EQUIPPED  E/0713 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 855,ARR,JJA2306,B738,HL8297,RPLL,0130,,RKSI,0503,0503,ARR,Y,33,0514,"DGA8024 FF RKSIZTZX RKSIZPZX RKRRZQZX 171507 RPLLYIYX  (FPL-JJA2306-IS -B738/M-SDE2GHIRWY/S -RPLL1630 -N0463F340 DCT CAB B462 LAO/N0461F350 M646 HCN W4 ANLOT B1 APU  B576 ATOTI Y722 OLMEN DCT -RKSI0326 RKTU -PBN/A1B1C1D1L1O1S2 DOF/150117 REG/HL8297  EET/RCAA0055 RJJJ0155 RKRR0209  SEL/AQBJ RMK/TCAS EQUIPPED)"
 856,DEP,JJA2405,B738,HL8296,RKSI,2155,2223,RPVM,0214,,DEP,Y,34,2159,"DGA5082 FF RKRRZQZX RKSIZPZX 180814 RKSSJJAO  (FPL-JJA2405-IS -B738/M-SDFGHIRWY/E -RKSI1255 -N0470F340 DCT BOPTA Z51 BEDES Y711 SAMIS Z81 CJU/N0463F350  Y579 RUSAR/N0465F340 Y27 SAKON/N0463F350 DCT GURAG/N0465F360 G578  OMDOB/N0457F380 G578 PONSO DCT -RPVM0419 RPMD -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8296  EET/RJJJ0053 RPHI0233  SEL/AJDG RMK/TCAS EQUIPPED  E/0706 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 857,ARR,JJA2406,B738,HL8296,RPVM,0340,,RKSI,0751,0751,ARR,Y,118,0758,"DGA7291 FF RKRRZQZX RKSIZPZX 171307 RKSSJJAO  (FPL-JJA2406-IS -B738/M-SDFGHIRWY/E -RPVM1840 -N0462F360 MLC2A MOLOC W11 MIA/N0464F350 B462 CAB/N0464F340 B462  LAO/N0462F350 M646 POTIB/N0458F370 M646 HCN B591 TINHO/N0454F380  DCT SANAS/N0459F370 M750 MOLKA DCT MAMOD Z40 IGMON Z401  POTET/N0463F360 DCT RUGMA/N0460F370 DCT OSPOT DCT GUKDO/N0463F360 -RKSI0415 RKSS -PBN/A1B1C1D1L1O1S2 DOF/150117 REG/HL8296  EET/RCAA0134 RJJJ0224 RKRR0309  SEL/AJDG RMK/TCAS EQUIPPED -E/0553 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 858,DEP,JJA2581,B738,HL8019,RKPK,2035,2044,VTCC,0226,,DEP,Y,020,,"DGA4351 FF RKRRZQZX 180702 RKSSJJAO  (FPL-JJA2581-IN -B738/M-SDE2FGHIRWY/EB1 -RKPK1135 -N0470F340 DCT TOPAX A586 CJU Z82 PANSI Y711 PONIK A593  LAMEN/K0871S1040 A593 PUD A599 SHR/K0863S1100 A599 POU/K0845S1160  A599 GYA R474 TEBAK/N0463F380 R474 MC B465 LPB R215 NAN R207 CMA  DCT -VTCC0551 VTCT -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8019  EET/ZSHA0109 ZGZU0305 VVVV0425 VLVT0451 VTBB0524  SEL/FQGS RMK/TCAS EQUIPPED  E/0716 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 859,ARR,JJA2582,B738,HL8233,VTCC,0310,,RKPK,0744,0748,ARR,Y,017,,"DGA7454 FF RKRRZQZX 171332 VTBBFDMC  (FPL-JJA2582-IN -B738/M-SDFGHIRWY/EB1 -VTCC1810 -N0455F370 DCT CMA R207 NAN R215 LPB B465 NOB R474  TEBAK/K0848S1130 R474 GYA A599 POU G471 EGEDA/K0849S1160 G471  PLT/K0841S1130 A599 JTN G327 LAMEN/N0451F390 A593 NIRAT Y722 CJU  Y579 PSN DCT -RKPK0409 RKTN -PBN/A1B1C1D1L1O1 DOF/150117 REG/HL8233 EET/VLVT0021 VVVV0045  ZGZU0102 ZSHA0203 RKRR0318 SEL/KPCF RMK/TCAS EQUIPPED -E/0523 P/TBN  R/VE S/M J/LF A/WHITE ORANGE)"
 860,DEP,JJA2801,B738,HL8214,RKSI,1040,1108,VVNB,1531,,DEP,Y,103,1047,"DGA0463 FF RKRRZQZX 172300 RKSSJJAO  (FPL-JJA2801-IS -B738/M-SDFGHIRWY/EB1 -RKSI0140 -N0466F360 DCT BOPTA Z51 BEDES Y711 PONIK A593  LAMEN/K0865S1100 A593 PUD A599 POU/K0850S1160 A599 GYA R474 NAKHA -VVNB0451 ZGNN -PBN/A1B1C1D1L1O1 DOF/150118 REG/HL8214  EET/ZSHA0115 ZGZU0309 VVVV0428  SEL/GHBS RMK/TCAS EQUIPPED -E/0618 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 861,ARR,JJA2802,B738,HL8214,VVNB,1625,,RKSI,2056,2056,ARR,Y,38,2103,"DGA3895 FF RKPCZPZX RKPKZPZX 180617 VVNBZPZX  (FPL-JJA2802-IS -B738/M-SDFGHIRWY/EB1 -VVNB0725 -K0851S1070 DCT NAKHA R474 WUY R343 GOSMA/K0843S1130 R343 PK  W116 JTN G327 LAMEN/N0456F370 A593 NIRAT Y722 OLMEN DCT -RKSI0332 RKSS RKTU -PBN/A1B1C1D1L1O1 DOF/150118 REG/HL8214  EET/ZGZU0015 ZHWH0117 ZSHA0137 RKRR0223  SEL/GHBS RMK/TCAS EQUIPPED -E/0507 P/TBN R/VE S/M J/LF A/WHITE ORANGE)"
 862,ARR,JJA3101,B738,HL8296,PGUM,1535,,RKSI,2037,2037,ARR,Y,34,2048,"DGA1774 FF RKRRZQZX RKSIZPZX 180259 RKSSJJAO  (FPL-JJA3101-IS -B738/M-SDFGHIRWY/E -PGUM0635 -M079F360 DCT UNZ G339 PAKDO/N0463F360 G339 BIXAK/N0459F380 G339  HKC A582 BITUX Z53 GOTLO G585 GUKDO DCT -RKSI0433 RKSS RKTU -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8296  EET/KZAK0036 RJJJ0123 RKRR0336  SEL/AJDG RALT/PGUM RJFF RMK/TCAS EQUIPPED -E/0607 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 863,DEP,JJA3102,B738,HL8296,RKSI,1005,1025,PGUM,1400,,DEP,Y,118,1010,"DGA9077 FF RKRRZQZX RKSIZPZX 171833 RKSSJJAO  (FPL-JJA3102-IS -B738/M-SDFGHIRWY/E -RKSI0105 -N0462F350 OSPOT A582 HKC G339 PAKDO/M079F370 G339 UNZ DCT -PGUM0355 PGSN -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8296  EET/RJJJ0033 KZAK0229 PGZU0315  SEL/AJDG RALT/RJFF PGUM RMK/TCAS EQUIPPED -E/0611 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 864,ARR,JJA3105,B738,HL8295,PGUM,0140,,RKSI,0633,0633,ARR,Y,34,0637,"DGA6611 FF RKRRZQZX RKSIZPZX 171123 RKSSJJAO  (FPL-JJA3105-IS -B738/M-SDFGHIRWY/E -PGUM1640 -M079F360 DCT UNZ G339 PAKDO/N0464F360 G339 SABGU/N0458F380 G339  HKC A582 BITUX Z53 GOTLO G585 GUKDO DCT -RKSI0439 RKSS -PBN/A1B1C1D1L1O1S2 DOF/150117 REG/HL8295  EET/KZAK0036 RJJJ0123 RKRR0343  SEL/AJBD RALT/PGUM RJFF RMK/TCAS EQUIPPED  E/0557 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 865,DEP,JJA3106,B738,HL8234,RKSI,2010,2044,PGUM,0009,,DEP,Y,130,2029,"DGA4492 FF RKRRZQZX RKSIZPZX 180716 RKSSJJAO  (FPL-JJA3106-IS -B738/M-SDE2FGHIRWY/S -RKSI1110 -N0463F350 DCT OSPOT A582 HKC G339 BIXAK/N0457F370 G339  PAKDO/M079F370 G339 UNZ DCT -PGUM0359 PGSN -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8234  EET/RJJJ0034 KZAK0233 PGZU0319  SEL/DEAP RALT/RJFF PGUM RMK/TCAS EQUIPPED  E/0607 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 866,DEP,JJA3154,B738,HL8262,RKPK,2200,2222,PGUM,0138,,DEP,Y,021,,"DGA4857 FF RKRRZQZX RKPKZPZX 180750 RKSSJJAO  (FPL-JJA3154-IS -B738/M-SDFGHIRWY/E -RKPK1300 -N0465F350 DCT PSN A582 HKC G339 BIXAK/N0458F370 G339  PAKDO/M079F370 G339 UNZ DCT -PGUM0338 PGSN -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8262  EET/RJJJ0012 KZAK0212 PGZU0258  SEL/JKCP RALT/RKPK PGUM RMK/TCAS EQUIPPED  E/0546 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 867,ARR,JJA3401,B738,HL8263,PGSN,1530,,RKSI,2033,2033,ARR,Y,32,2044,"DGA1788 FF RKRRZQZX RKSIZPZX 180300 RKSSJJAO  (FPL-JJA3401-IS -B738/M-SDFGHIRW/E -PGSN0630 -M079F360 DCT SN DCT RIDLL G339 PAKDO/N0463F360 G339  BIXAK/N0457F380 G339 HKC A582 BITUX Z53 GOTLO G585 GUKDO DCT -RKSI0434 RKSS RKTU -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8263  EET/KZAK0037 RJJJ0123 RKRR0337  SEL/HRDP RALT/PGSN RJFF RMK/TCAS EQUIPPED -E/0615 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 868,DEP,JJA3402,B738,HL8263,RKSI,1010,1044,PGSN,1403,,DEP,Y,126,1023,"DGA9081 FF RKRRZQZX RKSIZPZX 171833 RKSSJJAO  (FPL-JJA3402-IS -B738/M-SDFGHIRW/E -RKSI0110 -N0463F350 OSPOT A582 HKC G339 PAKDO/M079F370 G339 RIDLL  DCT SN DCT -PGSN0353 PGUM -PBN/A1B1C1D1L1O1S2 DOF/150118 REG/HL8263  EET/RJJJ0033 KZAK0229 PGZU0315  SEL/HRDP RALT/RJFF PGSN RMK/TCAS EQUIPPED -E/0600 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 869,ARR,JJA502,B738,HL8262,RKPC,0905,,RKPK,0948,0950,ARR,Y,016,,
 870,ARR,JJA503,B738,HL8020,RKPK,0805,,RKPC,0858,0910,ARR,Y,006,,
 871,ARR,JJA504,B738,HL8233,RKPC,1045,,RKPK,1127,1138,ARR,Y,016,,
 872,ARR,JJA505,B738,HL8239,RKPK,0910,,RKPC,1009,1017,ARR,Y,002,,
 873,ARR,JJA506,B738,HL8287,RKPC,1255,,RKPK,1355,1358,ARR,Y,017,,
 874,ARR,JJA507,B738,HL8262,RKPK,1035,,RKPC,1112,1119,ARR,Y,086,,
 875,ARR,JJA508,B738,HL8239,RKPC,1400,,RKPK,1502,1504,ARR,Y,017,,
 876,ARR,JJA509,B738,HL8233,RKPK,1210,,RKPC,1257,1304,ARR,Y,085,,
 877,ARR,JJA510,B738,HL8261,RKPC,1540,,RKPK,1623,1702,ARR,Y,016,,
 878,ARR,JJA511,B738,HL8287,RKPK,1425,,RKPC,1525,1531,ARR,Y,002,,
 879,ARR,JJA512,B738,HL8020,RKPC,1750,,RKPK,1845,1848,ARR,Y,017,,
 880,ARR,JJA513,B738,HL8239,RKPK,1530,,RKPC,1627,1631,ARR,Y,086,,
 881,ARR,JJA514,B738,HL8261,RKPC,1830,,RKPK,1922,1924,ARR,Y,021,,
 882,ARR,JJA515,B738,HL8261,RKPK,1705,,RKPC,1749,1756,ARR,Y,002,,
 883,ARR,JJA516,B738,HL8262,RKPC,2010,,RKPK,2104,2107,ARR,Y,021,,
 884,ARR,JJA517,B738,HL8020,RKPK,1920,,RKPC,2010,2022,ARR,Y,003,,
 885,ARR,JJA571,B738,HL8233,RKPK,0845,,RKPC,0931,0942,ARR,Y,086,,
 886,ARR,JJA574,B738,HL8019,RKPC,1846,,RKPK,1912,1915,ARR,Y,020,,
 887,ARR,JJA701,B738,HL8019,RKTN,0927,,RKPC,1007,1011,ARR,Y,085,,
 888,ARR,JJA704,B738,HL8019,RKPC,1420,,RKTN,1514,1514,ARR,Y,,,
 889,ARR,JJA705,B738,HL8019,RKTN,1648,,RKPC,1730,1737,ARR,Y,001,,
 890,ARR,JJA706,B738,HL8233,RKPC,1800,,RKTN,1848,1848,ARR,Y,,,
 891,ARR,JJA801,B738,HL8287,RKTU,1139,,RKPC,1218,1236,ARR,Y,003,,
 892,ARR,JJA802,B738,HL8287,RKPC,0950,,RKTU,1041,1050,ARR,Y,,,
 893,ARR,JJA803,B738,HL8262,RKTU,1845,,RKPC,1925,1944,ARR,Y,002,,
 894,ARR,JJA804,B738,HL8262,RKPC,1700,,RKTU,1749,1755,ARR,Y,,,
 895,DEP,JJA8401,B738,HL8234,RKSI,0820,0902,ZSQD,0940,,DEP,Y,128,0842,"DGA8945 FF RKRRZQZX RKSIZPZX 171806 RKSSJJAO  (FPL-JJA8401-IS -B738/M-SDE2FGHIRWY/S -RKSI2320 -N0457F280 BINIL G597 AGAVO/K0854S0840 A591 LATUX LAT1A -ZSQD0120 ZSYT -PBN/A1B1C1D1L1O1S2 DOF/150117 REG/HL8234  EET/ZSHA0028  SEL/DEAP RMK/TCAS EQUIPPED -E/0239 P/TBN R/VE S/M J/LF D/5 230 C YELLOW A/WHITE ORANGE)"
 896,ARR,JJA8402,B738,HL8234,ZSQD,1050,,RKSI,1318,1318,ARR,Y,34,1326,"DGA0379 FF RKSSZPZX RKSSZRZX 172251 ZSQDZPZX  (FPL-JJA8402-IS  -B738/M-SDE2FGHIRWY/S  -ZSQD0150  -K0721S0810 ABVER DCT LATUX A591 AGAVO/N0386F270 Y644 REBIT  -RKSI0104 RKSS  -PBN/A1B1C1D1L1O1S2 REG/HL8234 EET/RKRR0031   SEL/DEAP RMK/TCAS EQUIPPED)"
